Date,Open,High,Low,Close,Volume
2020-12-21,14.66000000,43.43000000,12.00000000,25.20000000,3278164.57600000
2020-12-22,25.37500000,27.60000000,17.97100000,18.94800000,1206688.37900000
2020-12-23,18.94800000,20.64200000,11.99900000,13.80300000,631433.98500000
2020-12-24,13.86600000,17.60200000,12.05000000,15.10200000,449740.90700000
2020-12-25,15.30500000,15.68400000,13.50000000,14.45700000,198716.79700000
2020-12-26,14.45600000,16.20000000,13.26300000,13.35800000,134181.03400000
2020-12-27,13.38300000,16.00000000,13.37100000,15.05800000,134351.18700000
2020-12-28,14.95400000,17.58800000,14.61800000,15.98800000,214201.88400000
2020-12-29,15.99700000,16.02400000,14.34000000,14.65000000,98663.67400000
2020-12-30,14.65000000,14.99300000,13.30400000,13.55000000,129237.30000000
2020-12-31,13.55900000,13.76200000,11.99600000,12.08900000,78603.17100000
2021-01-01,12.08400000,13.96000000,11.75000000,12.55500000,71965.94200000
2021-01-02,12.55300000,13.64600000,11.70000000,11.86800000,22951.86400000
2021-01-03,11.87500000,12.50000000,11.07200000,11.33000000,35323.27700000
2021-01-04,11.36300000,12.00000000,10.10000000,10.51000000,29550.48300000
2021-01-05,10.51000000,11.19800000,9.54600000,10.39900000,44327.81700000
2021-01-06,10.43900000,10.62300000,9.65000000,9.82000000,20933.82900000
2021-01-07,9.89900000,10.47500000,8.50000000,9.55100000,46156.81400000
2021-01-08,9.67800000,13.39900000,8.94300000,10.22300000,78127.91500000
2021-01-09,10.17600000,11.11900000,9.90300000,10.42500000,28377.92500000
2021-01-10,10.53100000,11.00000000,9.45100000,9.70900000,15095.40000000
2021-01-11,9.68400000,9.89100000,8.31000000,9.55400000,33000.94400000
2021-01-12,9.43800000,10.49900000,8.88900000,9.34200000,35658.84700000
2021-01-13,9.28400000,13.91100000,9.08000000,10.31000000,221687.46000000
2021-01-14,10.34700000,11.00000000,9.90000000,10.31700000,102291.81400000
2021-01-15,10.31700000,10.37700000,9.52400000,9.99100000,339728.51400000
2021-01-16,9.99000000,10.50000000,9.74900000,10.05000000,309733.34900000
2021-01-17,10.05900000,10.10900000,9.81000000,9.85200000,260546.04000000
2021-01-18,9.85400000,10.05000000,9.70000000,9.82900000,240902.57600000
2021-01-19,9.82900000,9.95000000,9.70000000,9.70100000,351538.91800000
2021-01-20,9.70100000,9.74600000,9.36700000,9.66800000,114163.83600000
2021-01-21,9.66800000,9.75300000,4.70100000,8.53200000,58053.05900000
2021-01-22,8.53200000,9.49600000,7.94800000,9.18600000,17823.25800000
2021-01-23,9.18500000,9.29400000,8.82600000,9.20000000,17775.79300000
2021-01-24,9.13300000,9.22300000,8.69800000,9.04800000,14497.10000000
2021-01-25,9.05400000,9.39900000,8.55300000,8.79700000,17926.94400000
2021-01-26,8.70200000,8.90500000,8.39000000,8.65800000,12087.09200000
2021-01-27,8.68800000,8.78600000,7.82600000,7.85000000,20031.76400000
2021-01-28,7.85000000,9.05400000,7.82800000,8.39000000,40835.37300000
2021-01-29,8.39000000,8.43200000,7.69900000,7.95400000,35599.94900000
2021-01-30,7.95300000,8.40000000,7.50900000,7.87200000,36598.57100000
2021-01-31,7.87200000,10.80000000,7.55500000,7.78300000,159077.33400000
2021-02-01,7.83100000,8.47900000,7.74100000,8.14900000,57363.21300000
2021-02-02,8.13100000,8.40200000,7.70200000,8.00700000,43903.65400000
2021-02-03,7.96900000,8.30000000,7.81000000,7.93800000,45659.02200000
2021-02-04,7.93900000,7.99300000,7.56100000,7.82000000,52820.10000000
2021-02-05,7.82100000,8.78200000,7.76200000,8.24900000,88576.75300000
2021-02-06,8.24900000,11.69900000,7.96000000,8.84200000,327615.95400000
2021-02-07,8.85300000,8.94200000,8.16000000,8.32100000,98238.83600000
2021-02-08,8.32100000,8.95500000,8.08500000,8.43400000,121285.85100000
2021-02-09,8.45700000,9.55400000,8.20000000,8.93900000,209254.16200000
2021-02-10,8.93300000,10.36000000,8.37400000,9.02900000,211477.31000000
2021-02-11,9.02700000,13.00000000,8.80000000,9.45000000,526945.29900000
2021-02-12,9.45000000,10.89000000,9.36000000,10.75000000,340362.70700000
2021-02-13,10.75400000,13.70000000,10.75400000,12.00000000,560638.49300000
2021-02-14,11.96700000,12.50000000,10.42500000,11.16700000,209070.21300000
2021-02-15,11.16700000,11.16700000,9.80700000,10.47100000,119941.19400000
2021-02-16,10.46700000,11.69300000,10.03800000,10.96500000,164409.84600000
2021-02-17,10.93200000,12.40000000,10.46700000,10.86600000,189930.51800000
2021-02-18,10.89900000,12.40600000,10.86800000,11.80900000,196652.27700000
2021-02-19,11.81000000,13.10000000,11.80000000,12.57700000,184732.73900000
2021-02-20,12.56900000,12.57700000,10.45000000,11.02100000,153052.85600000
2021-02-21,11.02100000,11.90000000,10.69000000,11.57000000,98818.26700000
2021-02-22,11.56600000,11.57900000,8.88700000,10.41200000,113306.08000000
2021-02-23,10.44800000,10.48200000,8.02000000,9.23900000,85247.49700000
2021-02-24,9.23900000,10.82000000,8.68300000,9.68800000,134176.61200000
2021-02-25,9.75600000,10.40000000,9.42200000,9.51900000,56706.77400000
2021-02-26,9.51500000,9.60700000,8.51300000,9.05100000,36165.91300000
2021-02-27,9.08600000,9.70000000,9.08600000,9.27600000,32572.98700000
2021-02-28,9.28100000,10.41000000,8.35700000,9.18300000,176781.90400000
2021-03-01,9.19100000,9.93800000,8.99900000,9.74300000,80570.98400000
2021-03-02,9.72000000,10.20000000,9.25200000,9.50000000,54456.26400000
2021-03-03,9.50000000,10.39900000,9.31300000,9.94700000,93749.40600000
2021-03-04,9.97900000,10.08800000,9.02800000,9.37600000,114670.42400000
2021-03-05,9.29000000,9.42800000,8.71500000,9.11600000,65584.66900000
2021-03-06,9.12200000,11.68000000,8.90000000,9.73000000,303885.06000000
2021-03-07,9.70000000,10.93500000,9.67400000,10.10200000,146753.21800000
2021-03-08,10.10100000,10.50000000,9.56000000,10.11000000,97386.69200000
2021-03-09,10.10800000,11.97600000,9.95200000,11.27500000,268375.25000000
2021-03-10,11.27500000,20.79000000,10.79500000,13.98600000,1956751.00200000
2021-03-11,14.05300000,16.20000000,12.50000000,14.40600000,1138241.16200000
2021-03-12,14.42100000,15.80000000,13.00000000,14.20000000,544976.67800000
2021-03-13,14.24900000,20.00000000,14.00000000,17.61900000,1079592.93100000
2021-03-14,17.61800000,17.73700000,15.44200000,15.49300000,309079.84100000
2021-03-15,15.44200000,15.49800000,14.19600000,14.36800000,239753.84500000
2021-03-16,14.35200000,15.85700000,13.72000000,14.92700000,202226.19500000
2021-03-17,14.92300000,15.70000000,14.15600000,14.74800000,159724.91600000
2021-03-18,14.75100000,15.27700000,14.45000000,14.99800000,106661.90500000
2021-03-19,15.00800000,15.80000000,14.54200000,14.89300000,113175.38100000
2021-03-20,14.91800000,17.30000000,13.58000000,14.71000000,314795.12900000
2021-03-21,14.68500000,17.96800000,14.50000000,15.01400000,664870.95000000
2021-03-22,15.10300000,15.50000000,13.82300000,14.41000000,171430.88400000
2021-03-23,14.39900000,14.86000000,13.27100000,13.88900000,155795.07400000
2021-03-24,13.86600000,14.72000000,12.50600000,12.85100000,106129.70100000
2021-03-25,12.79800000,15.08200000,12.08200000,13.29500000,418559.68800000
2021-03-26,13.34000000,14.75800000,13.12300000,13.95800000,172534.77900000
2021-03-27,13.97100000,14.27400000,13.58000000,13.98800000,97307.78200000
2021-03-28,13.98200000,14.45000000,13.65800000,13.84000000,98104.96600000
2021-03-29,13.84700000,15.60000000,13.65000000,14.93400000,189109.79000000
2021-03-30,14.93500000,15.05000000,14.27000000,14.43700000,99039.13500000
2021-03-31,14.43800000,15.48200000,13.72000000,14.15300000,189119.70100000
2021-04-01,14.17400000,14.38200000,13.93400000,14.06600000,69219.60800000
2021-04-02,14.06600000,14.68300000,13.90300000,14.47900000,88298.67800000
2021-04-03,14.47900000,14.63600000,13.41900000,13.44800000,89843.04500000
2021-04-04,13.45100000,14.36600000,13.22800000,13.91600000,72699.71900000
2021-04-05,13.91600000,14.55600000,13.60000000,14.19500000,102533.99200000
2021-04-06,14.19500000,18.48000000,14.10000000,15.80000000,600823.89700000
2021-04-07,15.82800000,25.41600000,14.42500000,16.94000000,2410816.36200000
2021-04-08,16.78800000,17.70000000,15.16300000,15.64300000,690452.42800000
2021-04-09,15.63100000,16.49900000,15.20000000,15.52500000,246235.16700000
2021-04-10,15.52400000,16.29900000,14.66600000,14.94800000,203252.98600000
2021-04-11,14.94700000,15.94000000,14.69500000,15.80000000,218025.14200000
2021-04-12,15.78100000,20.27100000,15.26400000,16.80900000,1426821.50700000
2021-04-13,16.80900000,20.24500000,16.46000000,17.19600000,960798.61200000
2021-04-14,17.19800000,17.20500000,16.11000000,16.61100000,218729.08200000
2021-04-15,16.61000000,17.70000000,16.47600000,17.15900000,206587.05100000
2021-04-16,17.13600000,17.22000000,15.60000000,16.21300000,179709.46400000
2021-04-17,16.21500000,16.92500000,16.00600000,16.19000000,149213.43300000
2021-04-18,16.20500000,17.14400000,13.29700000,14.12600000,409251.17800000
2021-04-19,14.12500000,15.45000000,12.80000000,13.28300000,201895.64700000
2021-04-20,13.34300000,15.51700000,11.69500000,13.84200000,337716.06600000
2021-04-21,13.86700000,17.44300000,13.69100000,14.04900000,693995.04800000
2021-04-22,14.03500000,21.98200000,13.80000000,17.99700000,1957732.13500000
2021-04-23,17.99900000,20.50000000,13.28000000,15.70800000,2959819.61800000
2021-04-24,15.72000000,16.90300000,14.90000000,15.50300000,718375.49800000
2021-04-25,15.50300000,17.86000000,14.91900000,16.50000000,1140574.66200000
2021-04-26,16.50000000,17.37100000,16.02600000,16.75200000,622270.90200000
2021-04-27,16.75100000,18.03000000,16.50000000,16.88100000,451858.27100000
2021-04-28,16.89500000,17.25200000,15.63000000,16.01300000,234884.52200000
2021-04-29,16.02800000,17.33600000,15.75500000,16.73800000,261140.12000000
2021-04-30,16.73900000,19.39600000,16.68600000,17.70200000,573628.54200000
2021-05-01,17.74400000,20.20600000,17.59300000,18.80100000,370941.80800000
2021-05-02,18.86800000,23.85000000,17.57300000,22.24100000,569743.90100000
2021-05-03,22.39300000,24.15000000,20.02000000,20.26900000,575397.26100000
2021-05-04,20.29700000,20.32800000,17.50000000,17.68600000,248435.68200000
2021-05-05,17.68600000,19.69000000,17.55100000,18.47600000,257834.84800000
2021-05-06,18.45800000,19.47800000,17.17200000,17.68700000,230443.76900000
2021-05-07,17.66200000,17.90000000,16.60500000,17.20400000,210167.59100000
2021-05-08,17.24700000,17.90000000,16.83800000,17.07500000,134504.49600000
2021-05-09,17.07500000,17.25500000,15.85600000,15.98800000,165611.97600000
2021-05-10,15.98800000,16.43800000,14.60000000,15.13300000,194834.40900000
2021-05-11,15.13500000,16.52500000,14.43000000,15.28700000,218371.27000000
2021-05-12,15.25000000,23.20200000,14.57900000,14.68500000,1467591.28700000
2021-05-13,14.62700000,19.59900000,14.60000000,15.85500000,1200889.26500000
