Date,Open,High,Low,Close,Volume
2021-03-15,0.10000000,60.00000000,0.10000000,20.74030000,70455052.26000000
2021-03-16,20.74060000,25.69580000,15.50100000,17.05900000,15804792.98000000
2021-03-17,17.01480000,18.81710000,14.08510000,14.59490000,5959610.08000000
2021-03-18,14.59480000,19.92470000,14.30230000,17.01410000,10497030.94000000
2021-03-19,17.01250000,17.99990000,14.96000000,15.16160000,4100834.18000000
2021-03-20,15.16300000,15.58000000,14.27000000,14.35400000,2333038.70000000
2021-03-21,14.35760000,14.65570000,13.11000000,14.06120000,3167133.68000000
2021-03-22,14.05950000,14.15690000,12.00000000,12.05000000,3028825.50000000
2021-03-23,12.07660000,12.46440000,11.44060000,11.60190000,2531767.67000000
2021-03-24,11.60290000,14.67310000,11.46000000,11.87480000,4868241.31000000
2021-03-25,11.87480000,12.49910000,10.48200000,10.92760000,2834747.74000000
2021-03-26,10.92690000,13.85000000,10.88560000,13.43490000,3332412.65000000
2021-03-27,13.43490000,14.50890000,12.20000000,13.42820000,3072062.26000000
2021-03-28,13.39730000,18.23000000,13.32080000,16.68670000,9202503.68000000
2021-03-29,16.66970000,16.84560000,15.25100000,15.82130000,2856379.82000000
2021-03-30,15.82130000,17.27680000,15.15090000,16.02680000,2752347.09000000
2021-03-31,16.04960000,16.54170000,13.50000000,14.62860000,2824221.59000000
2021-04-01,14.62690000,15.31000000,13.73000000,14.33550000,1679477.97000000
2021-04-02,14.33500000,15.10020000,14.06010000,14.70970000,1466216.38000000
2021-04-03,14.70980000,15.48900000,13.20000000,13.48990000,1699146.53000000
2021-04-04,13.48980000,14.50000000,13.26410000,14.33390000,950552.66000000
2021-04-05,14.33390000,15.16320000,13.55330000,14.20400000,1279244.48000000
2021-04-06,14.20400000,15.41380000,13.81000000,14.14920000,1675104.96000000
2021-04-07,14.14910000,14.25000000,11.56000000,12.19770000,2184256.42000000
2021-04-08,12.19870000,13.31530000,12.05950000,12.85670000,1363854.43000000
2021-04-09,12.88590000,13.35490000,12.45000000,12.71910000,1400771.12000000
2021-04-10,12.71900000,13.94950000,12.11100000,12.54420000,2009557.81000000
2021-04-11,12.56530000,12.94920000,12.19050000,12.85210000,1114573.12000000
2021-04-12,12.86690000,15.35950000,12.73270000,13.90250000,6427778.69000000
2021-04-13,13.85000000,14.60000000,12.58830000,12.71100000,2516236.78000000
2021-04-14,12.71100000,13.10000000,11.60000000,12.22960000,2276642.54000000
2021-04-15,12.23990000,12.97280000,12.02920000,12.51320000,2006950.08000000
2021-04-16,12.51320000,12.68360000,11.50000000,11.88500000,2209222.66000000
2021-04-17,11.89260000,12.46950000,11.66010000,11.79510000,1668028.39000000
2021-04-18,11.78120000,12.03770000,8.07840000,9.77060000,6153624.42000000
